cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.020000	56	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.060000	57	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.100000	58	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.140000	59	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.180000	60	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.220000	61	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.260000	62	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.300000	63	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.340000	64	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.380000	65	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.420000	66	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.460000	67	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.500000	68	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.540000	69	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.580000	70	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.620000	71	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.660000	72	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.700000	73	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.740000	74	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.780000	75	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.820000	76	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.860000	77	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.900000	78	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.940000	79	
cell_Jarsky_cell_4_1[0].basal[4]	0.649157	0.980000	80	
cell_Jarsky_cell_4_1[0].basal[5]	1.740062	0.500000	81	
cell_Jarsky_cell_4_1[0].basal[6]	1.259692	0.500000	82	
cell_Jarsky_cell_4_1[0].basal[7]	1.220825	0.500000	83	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.026316	84	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.078947	85	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.131579	86	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.184211	87	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.236842	88	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.289474	89	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.342105	90	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.394737	91	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.447368	92	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.500000	93	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.552632	94	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.605263	95	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.657895	96	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.710526	97	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.763158	98	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.815789	99	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.868421	100	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.921053	101	
cell_Jarsky_cell_4_1[0].basal[8]	0.555270	0.973684	102	
cell_Jarsky_cell_4_1[0].basal[9]	1.050292	0.500000	103	
cell_Jarsky_cell_4_1[0].basal[10]	0.504651	0.038462	104	
cell_Jarsky_cell_4_1[0].basal[10]	0.504651	0.115385	105	
cell_Jarsky_cell_4_1[0].basal[10]	0.504651	0.192308	106	
cell_Jarsky_cell_4_1[0].basal[10]	0.504651	0.269231	107	
cell_Jarsky_cell_4_1[0].basal[10]	0.504651	0.346154	108	
cell_Jarsky_cell_4_1[0].basal[10]	0.504651	0.423077	109	
cell_Jarsky_cell_4_1[0].basal[10]	0.504651	0.500000	110	
cell_Jarsky_cell_4_1[0].basal[10]	0.504651	0.576923	111	
cell_Jarsky_cell_4_1[0].basal[10]	0.504651	0.653846	112	
cell_Jarsky_cell_4_1[0].basal[10]	0.504651	0.730769	113	
cell_Jarsky_cell_4_1[0].basal[10]	0.504651	0.807692	114	
cell_Jarsky_cell_4_1[0].basal[10]	0.504651	0.884615	115	
cell_Jarsky_cell_4_1[0].basal[10]	0.504651	0.961538	116	
cell_Jarsky_cell_4_1[0].basal[11]	0.333738	0.500000	117	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.026316	118	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.078947	119	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.131579	120	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.184211	121	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.236842	122	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.289474	123	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.342105	124	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.394737	125	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.447368	126	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.500000	127	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.552632	128	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.605263	129	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.657895	130	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.710526	131	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.763158	132	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.815789	133	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.868421	134	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.921053	135	
cell_Jarsky_cell_4_1[0].basal[12]	0.603220	0.973684	136	
cell_Jarsky_cell_4_1[0].basal[13]	0.299151	0.500000	137	
cell_Jarsky_cell_4_1[0].basal[14]	1.046953	0.100000	138	
cell_Jarsky_cell_4_1[0].basal[14]	1.046953	0.300000	139	
cell_Jarsky_cell_4_1[0].basal[14]	1.046953	0.500000	140	
cell_Jarsky_cell_4_1[0].basal[14]	1.046953	0.700000	141	
cell_Jarsky_cell_4_1[0].basal[14]	1.046953	0.900000	142	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.026316	143	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.078947	144	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.131579	145	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.184211	146	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.236842	147	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.289474	148	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.342105	149	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.394737	150	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.447368	151	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.500000	152	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.552632	153	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.605263	154	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.657895	155	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.710526	156	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.763158	157	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.815789	158	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.868421	159	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.921053	160	
cell_Jarsky_cell_4_1[0].basal[15]	0.526619	0.973684	161	
cell_Jarsky_cell_4_1[0].basal[16]	0.677397	0.100000	162	
cell_Jarsky_cell_4_1[0].basal[16]	0.677397	0.300000	163	
cell_Jarsky_cell_4_1[0].basal[16]	0.677397	0.500000	164	
cell_Jarsky_cell_4_1[0].basal[16]	0.677397	0.700000	165	
cell_Jarsky_cell_4_1[0].basal[16]	0.677397	0.900000	166	
cell_Jarsky_cell_4_1[0].basal[17]	0.369717	0.038462	167	
cell_Jarsky_cell_4_1[0].basal[17]	0.369717	0.115385	168	
cell_Jarsky_cell_4_1[0].basal[17]	0.369717	0.192308	169	
cell_Jarsky_cell_4_1[0].basal[17]	0.369717	0.269231	170	
cell_Jarsky_cell_4_1[0].basal[17]	0.369717	0.346154	171	
cell_Jarsky_cell_4_1[0].basal[17]	0.369717	0.423077	172	
cell_Jarsky_cell_4_1[0].basal[17]	0.369717	0.500000	173	
cell_Jarsky_cell_4_1[0].basal[17]	0.369717	0.576923	174	
cell_Jarsky_cell_4_1[0].basal[17]	0.369717	0.653846	175	
cell_Jarsky_cell_4_1[0].basal[17]	0.369717	0.730769	176	
cell_Jarsky_cell_4_1[0].basal[17]	0.369717	0.807692	177	
cell_Jarsky_cell_4_1[0].basal[17]	0.369717	0.884615	178	
cell_Jarsky_cell_4_1[0].basal[17]	0.369717	0.961538	179	
cell_Jarsky_cell_4_1[0].basal[18]	0.435184	0.045455	180	
cell_Jarsky_cell_4_1[0].basal[18]	0.435184	0.136364	181	
cell_Jarsky_cell_4_1[0].basal[18]	0.435184	0.227273	182	
cell_Jarsky_cell_4_1[0].basal[18]	0.435184	0.318182	183	
cell_Jarsky_cell_4_1[0].basal[18]	0.435184	0.409091	184	
cell_Jarsky_cell_4_1[0].basal[18]	0.435184	0.500000	185	
cell_Jarsky_cell_4_1[0].basal[18]	0.435184	0.590909	186	
cell_Jarsky_cell_4_1[0].basal[18]	0.435184	0.681818	187	
cell_Jarsky_cell_4_1[0].basal[18]	0.435184	0.772727	188	
cell_Jarsky_cell_4_1[0].basal[18]	0.435184	0.863636	189	
cell_Jarsky_cell_4_1[0].basal[18]	0.435184	0.954545	190	
cell_Jarsky_cell_4_1[0].basal[19]	1.949697	0.166667	191	
cell_Jarsky_cell_4_1[0].basal[19]	1.949697	0.500000	192	
cell_Jarsky_cell_4_1[0].basal[19]	1.949697	0.833333	193	
cell_Jarsky_cell_4_1[0].basal[20]	1.030210	0.500000	194	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.029412	195	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.088235	196	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.147059	197	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.205882	198	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.264706	199	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.323529	200	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.382353	201	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.441176	202	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.500000	203	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.558824	204	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.617647	205	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.676471	206	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.735294	207	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.794118	208	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.852941	209	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.911765	210	
cell_Jarsky_cell_4_1[0].basal[21]	0.608200	0.970588	211	
cell_Jarsky_cell_4_1[0].basal[22]	0.347307	0.038462	212	
cell_Jarsky_cell_4_1[0].basal[22]	0.347307	0.115385	213	
cell_Jarsky_cell_4_1[0].basal[22]	0.347307	0.192308	214	
cell_Jarsky_cell_4_1[0].basal[22]	0.347307	0.269231	215	
cell_Jarsky_cell_4_1[0].basal[22]	0.347307	0.346154	216	
cell_Jarsky_cell_4_1[0].basal[22]	0.347307	0.423077	217	
cell_Jarsky_cell_4_1[0].basal[22]	0.347307	0.500000	218	
cell_Jarsky_cell_4_1[0].basal[22]	0.347307	0.576923	219	
cell_Jarsky_cell_4_1[0].basal[22]	0.347307	0.653846	220	
cell_Jarsky_cell_4_1[0].basal[22]	0.347307	0.730769	221	
cell_Jarsky_cell_4_1[0].basal[22]	0.347307	0.807692	222	
cell_Jarsky_cell_4_1[0].basal[22]	0.347307	0.884615	223	
cell_Jarsky_cell_4_1[0].basal[22]	0.347307	0.961538	224	
cell_Jarsky_cell_4_1[0].basal[23]	0.747146	0.100000	225	
cell_Jarsky_cell_4_1[0].basal[23]	0.747146	0.300000	226	
cell_Jarsky_cell_4_1[0].basal[23]	0.747146	0.500000	227	
cell_Jarsky_cell_4_1[0].basal[23]	0.747146	0.700000	228	
cell_Jarsky_cell_4_1[0].basal[23]	0.747146	0.900000	229	
cell_Jarsky_cell_4_1[0].basal[24]	0.442270	0.045455	230	
cell_Jarsky_cell_4_1[0].basal[24]	0.442270	0.136364	231	
cell_Jarsky_cell_4_1[0].basal[24]	0.442270	0.227273	232	
cell_Jarsky_cell_4_1[0].basal[24]	0.442270	0.318182	233	
cell_Jarsky_cell_4_1[0].basal[24]	0.442270	0.409091	234	
cell_Jarsky_cell_4_1[0].basal[24]	0.442270	0.500000	235	
cell_Jarsky_cell_4_1[0].basal[24]	0.442270	0.590909	236	
cell_Jarsky_cell_4_1[0].basal[24]	0.442270	0.681818	237	
cell_Jarsky_cell_4_1[0].basal[24]	0.442270	0.772727	238	
cell_Jarsky_cell_4_1[0].basal[24]	0.442270	0.863636	239	
cell_Jarsky_cell_4_1[0].basal[24]	0.442270	0.954545	240	
cell_Jarsky_cell_4_1[0].basal[25]	0.364201	0.045455	241	
cell_Jarsky_cell_4_1[0].basal[25]	0.364201	0.136364	242	
cell_Jarsky_cell_4_1[0].basal[25]	0.364201	0.227273	243	
cell_Jarsky_cell_4_1[0].basal[25]	0.364201	0.318182	244	
cell_Jarsky_cell_4_1[0].basal[25]	0.364201	0.409091	245	
cell_Jarsky_cell_4_1[0].basal[25]	0.364201	0.500000	246	
cell_Jarsky_cell_4_1[0].basal[25]	0.364201	0.590909	247	
cell_Jarsky_cell_4_1[0].basal[25]	0.364201	0.681818	248	
cell_Jarsky_cell_4_1[0].basal[25]	0.364201	0.772727	249	
cell_Jarsky_cell_4_1[0].basal[25]	0.364201	0.863636	250	
cell_Jarsky_cell_4_1[0].basal[25]	0.364201	0.954545	251	
cell_Jarsky_cell_4_1[0].proxAp[0]	3.791936	0.500000	252	
cell_Jarsky_cell_4_1[0].proxAp[1]	3.615877	0.166667	253	
cell_Jarsky_cell_4_1[0].proxAp[1]	3.615877	0.500000	254	
cell_Jarsky_cell_4_1[0].proxAp[1]	3.615877	0.833333	255	
cell_Jarsky_cell_4_1[0].proxAp[2]	1.408727	0.500000	256	
cell_Jarsky_cell_4_1[0].proxAp[3]	1.311804	0.166667	257	
cell_Jarsky_cell_4_1[0].proxAp[3]	1.311804	0.500000	258	
cell_Jarsky_cell_4_1[0].proxAp[3]	1.311804	0.833333	259	
cell_Jarsky_cell_4_1[0].proxAp[4]	1.023435	0.500000	260	
cell_Jarsky_cell_4_1[0].proxAp[5]	0.502107	0.100000	261	
cell_Jarsky_cell_4_1[0].proxAp[5]	0.502107	0.300000	262	
cell_Jarsky_cell_4_1[0].proxAp[5]	0.502107	0.500000	263	
cell_Jarsky_cell_4_1[0].proxAp[5]	0.502107	0.700000	264	
cell_Jarsky_cell_4_1[0].proxAp[5]	0.502107	0.900000	265	
cell_Jarsky_cell_4_1[0].middleAp[0]	3.490830	0.500000	266	
cell_Jarsky_cell_4_1[0].middleAp[1]	3.409681	0.500000	267	
cell_Jarsky_cell_4_1[0].middleAp[2]	3.194894	0.166667	268	
cell_Jarsky_cell_4_1[0].middleAp[2]	3.194894	0.500000	269	
cell_Jarsky_cell_4_1[0].middleAp[2]	3.194894	0.833333	270	
cell_Jarsky_cell_4_1[0].middleAp[3]	3.067229	0.500000	271	
cell_Jarsky_cell_4_1[0].middleAp[4]	3.008482	0.500000	272	
cell_Jarsky_cell_4_1[0].middleAp[5]	2.921154	0.500000	273	
cell_Jarsky_cell_4_1[0].middleAp[6]	2.799785	0.500000	274	
cell_Jarsky_cell_4_1[0].middleAp[7]	1.588928	0.166667	275	
cell_Jarsky_cell_4_1[0].middleAp[7]	1.588928	0.500000	276	
cell_Jarsky_cell_4_1[0].middleAp[7]	1.588928	0.833333	277	
cell_Jarsky_cell_4_1[0].middleAp[8]	1.276094	0.166667	278	
cell_Jarsky_cell_4_1[0].middleAp[8]	1.276094	0.500000	279	
cell_Jarsky_cell_4_1[0].middleAp[8]	1.276094	0.833333	280	
cell_Jarsky_cell_4_1[0].middleAp[9]	0.574075	0.055556	281	
cell_Jarsky_cell_4_1[0].middleAp[9]	0.574075	0.166667	282	
cell_Jarsky_cell_4_1[0].middleAp[9]	0.574075	0.277778	283	
cell_Jarsky_cell_4_1[0].middleAp[9]	0.574075	0.388889	284	
cell_Jarsky_cell_4_1[0].middleAp[9]	0.574075	0.500000	285	
cell_Jarsky_cell_4_1[0].middleAp[9]	0.574075	0.611111	286	
cell_Jarsky_cell_4_1[0].middleAp[9]	0.574075	0.722222	287	
cell_Jarsky_cell_4_1[0].middleAp[9]	0.574075	0.833333	288	
cell_Jarsky_cell_4_1[0].middleAp[9]	0.574075	0.944444	289	
cell_Jarsky_cell_4_1[0].middleAp[10]	0.609248	0.055556	290	
cell_Jarsky_cell_4_1[0].middleAp[10]	0.609248	0.166667	291	
cell_Jarsky_cell_4_1[0].middleAp[10]	0.609248	0.277778	292	
cell_Jarsky_cell_4_1[0].middleAp[10]	0.609248	0.388889	293	
cell_Jarsky_cell_4_1[0].middleAp[10]	0.609248	0.500000	294	
cell_Jarsky_cell_4_1[0].middleAp[10]	0.609248	0.611111	295	
cell_Jarsky_cell_4_1[0].middleAp[10]	0.609248	0.722222	296	
cell_Jarsky_cell_4_1[0].middleAp[10]	0.609248	0.833333	297	
cell_Jarsky_cell_4_1[0].middleAp[10]	0.609248	0.944444	298	
cell_Jarsky_cell_4_1[0].middleAp[11]	0.959486	0.166667	299	
cell_Jarsky_cell_4_1[0].middleAp[11]	0.959486	0.500000	300	
cell_Jarsky_cell_4_1[0].middleAp[11]	0.959486	0.833333	301	
cell_Jarsky_cell_4_1[0].middleAp[12]	0.832379	0.500000	302	
cell_Jarsky_cell_4_1[0].middleAp[13]	0.721052	0.071429	303	
cell_Jarsky_cell_4_1[0].middleAp[13]	0.721052	0.214286	304	
cell_Jarsky_cell_4_1[0].middleAp[13]	0.721052	0.357143	305	
cell_Jarsky_cell_4_1[0].middleAp[13]	0.721052	0.500000	306	
cell_Jarsky_cell_4_1[0].middleAp[13]	0.721052	0.642857	307	
cell_Jarsky_cell_4_1[0].middleAp[13]	0.721052	0.785714	308	
cell_Jarsky_cell_4_1[0].middleAp[13]	0.721052	0.928571	309	
cell_Jarsky_cell_4_1[0].middleAp[14]	0.373778	0.500000	310	
cell_Jarsky_cell_4_1[0].middleAp[15]	0.756934	0.071429	311	
cell_Jarsky_cell_4_1[0].middleAp[15]	0.756934	0.214286	312	
cell_Jarsky_cell_4_1[0].middleAp[15]	0.756934	0.357143	313	
cell_Jarsky_cell_4_1[0].middleAp[15]	0.756934	0.500000	314	
cell_Jarsky_cell_4_1[0].middleAp[15]	0.756934	0.642857	315	
cell_Jarsky_cell_4_1[0].middleAp[15]	0.756934	0.785714	316	
cell_Jarsky_cell_4_1[0].middleAp[15]	0.756934	0.928571	317	
cell_Jarsky_cell_4_1[0].middleAp[16]	0.435341	0.100000	318	
cell_Jarsky_cell_4_1[0].middleAp[16]	0.435341	0.300000	319	
cell_Jarsky_cell_4_1[0].middleAp[16]	0.435341	0.500000	320	
cell_Jarsky_cell_4_1[0].middleAp[16]	0.435341	0.700000	321	
cell_Jarsky_cell_4_1[0].middleAp[16]	0.435341	0.900000	322	
cell_Jarsky_cell_4_1[0].middleAp[17]	1.336234	0.166667	323	
cell_Jarsky_cell_4_1[0].middleAp[17]	1.336234	0.500000	324	
cell_Jarsky_cell_4_1[0].middleAp[17]	1.336234	0.833333	325	
cell_Jarsky_cell_4_1[0].middleAp[18]	1.126634	0.100000	326	
cell_Jarsky_cell_4_1[0].middleAp[18]	1.126634	0.300000	327	
cell_Jarsky_cell_4_1[0].middleAp[18]	1.126634	0.500000	328	
cell_Jarsky_cell_4_1[0].middleAp[18]	1.126634	0.700000	329	
cell_Jarsky_cell_4_1[0].middleAp[18]	1.126634	0.900000	330	
cell_Jarsky_cell_4_1[0].middleAp[19]	0.883279	0.071429	331	
cell_Jarsky_cell_4_1[0].middleAp[19]	0.883279	0.214286	332	
cell_Jarsky_cell_4_1[0].middleAp[19]	0.883279	0.357143	333	
cell_Jarsky_cell_4_1[0].middleAp[19]	0.883279	0.500000	334	
cell_Jarsky_cell_4_1[0].middleAp[19]	0.883279	0.642857	335	
cell_Jarsky_cell_4_1[0].middleAp[19]	0.883279	0.785714	336	
cell_Jarsky_cell_4_1[0].middleAp[19]	0.883279	0.928571	337	
cell_Jarsky_cell_4_1[0].middleAp[20]	0.642707	0.071429	338	
cell_Jarsky_cell_4_1[0].middleAp[20]	0.642707	0.214286	339	
cell_Jarsky_cell_4_1[0].middleAp[20]	0.642707	0.357143	340	
cell_Jarsky_cell_4_1[0].middleAp[20]	0.642707	0.500000	341	
cell_Jarsky_cell_4_1[0].middleAp[20]	0.642707	0.642857	342	
cell_Jarsky_cell_4_1[0].middleAp[20]	0.642707	0.785714	343	
cell_Jarsky_cell_4_1[0].middleAp[20]	0.642707	0.928571	344	
cell_Jarsky_cell_4_1[0].middleAp[21]	0.517410	0.045455	345	
cell_Jarsky_cell_4_1[0].middleAp[21]	0.517410	0.136364	346	
cell_Jarsky_cell_4_1[0].middleAp[21]	0.517410	0.227273	347	
cell_Jarsky_cell_4_1[0].middleAp[21]	0.517410	0.318182	348	
cell_Jarsky_cell_4_1[0].middleAp[21]	0.517410	0.409091	349	
cell_Jarsky_cell_4_1[0].middleAp[21]	0.517410	0.500000	350	
cell_Jarsky_cell_4_1[0].middleAp[21]	0.517410	0.590909	351	
cell_Jarsky_cell_4_1[0].middleAp[21]	0.517410	0.681818	352	
cell_Jarsky_cell_4_1[0].middleAp[21]	0.517410	0.772727	353	
cell_Jarsky_cell_4_1[0].middleAp[21]	0.517410	0.863636	354	
cell_Jarsky_cell_4_1[0].middleAp[21]	0.517410	0.954545	355	
cell_Jarsky_cell_4_1[0].middleAp[22]	1.201117	0.500000	356	
cell_Jarsky_cell_4_1[0].middleAp[23]	0.814431	0.038462	357	
cell_Jarsky_cell_4_1[0].middleAp[23]	0.814431	0.115385	358	
cell_Jarsky_cell_4_1[0].middleAp[23]	0.814431	0.192308	359	
cell_Jarsky_cell_4_1[0].middleAp[23]	0.814431	0.269231	360	
cell_Jarsky_cell_4_1[0].middleAp[23]	0.814431	0.346154	361	
cell_Jarsky_cell_4_1[0].middleAp[23]	0.814431	0.423077	362	
cell_Jarsky_cell_4_1[0].middleAp[23]	0.814431	0.500000	363	
cell_Jarsky_cell_4_1[0].middleAp[23]	0.814431	0.576923	364	
cell_Jarsky_cell_4_1[0].middleAp[23]	0.814431	0.653846	365	
cell_Jarsky_cell_4_1[0].middleAp[23]	0.814431	0.730769	366	
cell_Jarsky_cell_4_1[0].middleAp[23]	0.814431	0.807692	367	
cell_Jarsky_cell_4_1[0].middleAp[23]	0.814431	0.884615	368	
cell_Jarsky_cell_4_1[0].middleAp[23]	0.814431	0.961538	369	
cell_Jarsky_cell_4_1[0].middleAp[24]	0.374946	0.500000	370	
